matricula,mediaNotas,menorNota,maiorNota,quantidadeDisciplinasCursadas,quantidadeAprovacoes,quantidadeReprovacoes,mediaAprovadas,mediaReprovadas,cargaHorariaPassada,taxaDeSucesso,semestrePassado,anosMatriculado,menorNota_cat,maiorNota_cat,mediaNotas_cat,mediaAprovadas_cat,mediaReprovadas_cat,cargaHorariaPassada_cat
2013022878,6.550000000000001,5.0,9.1,4,4,0,6.550000000000001,0.0,210.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013022930,0.0,0.0,0.0,1,0,1,0.0,0.0,60.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,muito_baixa
2013023015,5.175,1.7,8.3,4,3,1,6.333333333333333,1.7,240.0,0.75,2015.2,2,baixa,alta,media,media,baixa,baixa
2013023089,6.725,5.0,8.2,4,4,0,6.725,0.0,240.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013023098,4.916666666666667,0.9,8.6,6,4,2,6.5,1.75,360.0,0.6666666666666666,2015.2,2,baixa,alta,baixa,media,baixa,media
2013023230,5.771428571428572,0.7,7.7,7,6,1,6.616666666666667,0.7,420.0,0.8571428571428571,2015.2,2,baixa,alta,media,media,baixa,alta
2013023267,7.383333333333334,5.5,9.0,6,6,0,7.383333333333334,0.0,390.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013023418,4.4,0.2,6.7,5,3,2,5.833333333333333,2.25,315.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013023427,5.183333333333333,0.9,6.8,6,5,1,6.04,0.9,450.0,0.8333333333333334,2015.2,2,baixa,media,media,media,baixa,alta
2013023507,6.475,5.1,7.5,4,4,0,6.475,0.0,240.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013023516,4.233333333333333,3.5,5.2,3,1,2,5.2,3.75,230.0,0.3333333333333333,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013023525,6.457142857142856,5.0,9.9,7,7,0,6.457142857142856,0.0,420.0,1.0,2015.2,2,media,alta,media,media,baixa,alta
2013023543,5.6,5.6,5.6,1,1,0,5.6,0.0,30.0,1.0,2015.2,2,media,media,media,media,baixa,muito_baixa
2013023552,6.3,6.0,6.5,3,3,0,6.3,0.0,195.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013023570,5.82,5.0,6.9,5,5,0,5.82,0.0,345.0,1.0,2015.2,2,media,media,media,media,baixa,media
2013023599,5.266666666666667,1.3,7.5,3,2,1,7.25,1.3,180.0,0.6666666666666666,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013023605,7.550000000000001,6.7,8.3,6,6,0,7.550000000000001,0.0,375.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013023623,8.040000000000001,7.0,9.3,5,5,0,8.040000000000001,0.0,300.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,media
2013023641,7.540000000000001,5.9,9.5,5,5,0,7.540000000000001,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013023688,5.125000000000001,0.0,9.3,8,5,3,7.18,1.7000000000000002,420.0,0.625,2015.2,2,baixa,alta,media,alta,baixa,alta
2013023721,6.8,2.5,9.5,7,6,1,7.516666666666667,2.5,450.0,0.8571428571428571,2015.2,2,baixa,alta,media,alta,baixa,alta
2013023730,4.2142857142857135,0.7,7.0,7,4,3,5.95,1.9000000000000001,540.0,0.5714285714285714,2015.2,2,baixa,alta,baixa,media,baixa,alta
2013023740,8.071428571428571,6.4,9.5,7,7,0,8.071428571428571,0.0,420.0,1.0,2015.2,2,media,alta,alta,alta,baixa,alta
2013023786,3.54,1.0,6.8,5,1,4,6.8,2.7249999999999996,315.0,0.2,2015.2,2,baixa,media,baixa,media,baixa,media
2013023801,2.325,1.0,5.0,4,1,3,5.0,1.4333333333333333,240.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013023810,7.671428571428571,6.6,10.0,7,7,0,7.671428571428571,0.0,450.0,1.0,2015.2,2,media,,alta,alta,baixa,alta
2013023820,2.5666666666666664,0.0,5.6,6,2,4,5.3,1.2,425.0,0.3333333333333333,2015.2,2,baixa,media,baixa,media,baixa,alta
2013023857,8.083333333333334,6.7,10.0,6,6,0,8.083333333333334,0.0,360.0,1.0,2015.2,2,media,,alta,alta,baixa,media
2013023919,0.43333333333333335,0.0,1.3,3,0,3,0.0,0.43333333333333335,200.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,baixa
2013023955,3.65,0.0,7.0,4,2,2,6.1,1.2,230.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013023991,4.485714285714286,0.5,7.0,7,5,2,5.779999999999999,1.25,470.0,0.7142857142857143,2015.2,2,baixa,alta,baixa,media,baixa,alta
2013024068,3.94,0.3,7.8,5,3,2,6.133333333333333,0.65,260.0,0.6,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013024148,5.566666666666666,4.2,7.5,6,5,1,5.84,4.2,390.0,0.8333333333333334,2015.2,2,baixa,alta,media,media,baixa,media
2013024175,1.525,0.0,5.0,4,1,3,5.0,0.3666666666666667,300.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,media
2013024184,3.88,0.4,7.8,5,3,2,6.166666666666667,0.45,285.0,0.6,2015.2,2,baixa,alta,baixa,media,baixa,media
2013024200,5.8500000000000005,0.0,9.0,6,5,1,7.0200000000000005,0.0,350.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013024237,2.725,0.0,6.3,4,1,3,6.3,1.5333333333333332,260.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013024246,6.5,6.2,6.8,3,3,0,6.5,0.0,150.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013024282,2.142857142857143,0.0,6.0,7,2,5,5.85,0.6599999999999999,435.0,0.2857142857142857,2015.2,2,baixa,media,baixa,media,baixa,alta
2013042208,7.9142857142857155,7.5,8.6,7,7,0,7.9142857142857155,0.0,420.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,alta
2013042398,4.24,1.5,5.7,5,3,2,5.533333333333334,2.3,335.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013042656,4.525,0.0,7.5,4,3,1,6.033333333333334,0.0,270.0,0.75,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013042674,1.9,0.0,5.7,4,1,3,5.7,0.6333333333333333,240.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013042905,8.2,7.2,9.4,4,4,0,8.2,0.0,270.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,baixa
2013042997,6.25,3.9,9.0,4,3,1,7.033333333333334,3.9,240.0,0.75,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013043170,6.183333333333334,2.0,8.3,6,5,1,7.0200000000000005,2.0,360.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013043199,3.3,1.6,5.0,2,1,1,5.0,1.6,140.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013043214,5.65,5.0,7.0,4,4,0,5.65,0.0,260.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013043493,7.166666666666667,5.8,8.0,6,6,0,7.166666666666667,0.0,360.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013043537,7.233333333333334,5.1,9.7,6,6,0,7.233333333333334,0.0,360.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013043751,6.285714285714285,3.4,9.4,7,6,1,6.766666666666666,3.4,420.0,0.8571428571428571,2015.2,2,baixa,alta,media,media,baixa,alta
2013043878,6.283333333333334,3.9,7.8,6,4,2,7.3,4.25,395.0,0.6666666666666666,2015.2,2,baixa,alta,media,alta,baixa,media
2013044098,4.533333333333333,0.0,8.5,6,4,2,6.3,1.0,390.0,0.6666666666666666,2015.2,2,baixa,alta,baixa,media,baixa,media
2013044169,1.1,0.0,2.2,2,0,2,0.0,1.1,140.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,baixa
2013044187,1.9,1.9,1.9,1,0,1,0.0,1.9,90.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,muito_baixa
2013044258,1.8800000000000001,0.2,6.3,5,1,4,6.3,0.775,330.0,0.2,2015.2,2,baixa,media,baixa,media,baixa,media
2013044338,3.766666666666667,0.0,8.7,6,3,3,7.533333333333334,0.0,360.0,0.5,2015.2,2,baixa,alta,baixa,alta,baixa,media
2013044427,4.3,1.8,6.8,2,1,1,6.8,1.8,120.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013044481,4.5,2.6,6.1,5,3,2,5.733333333333333,2.6500000000000004,315.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013046388,5.75,5.7,5.8,2,2,0,5.75,0.0,120.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013046397,6.849999999999999,5.7,10.0,6,6,0,6.849999999999999,0.0,390.0,1.0,2015.2,2,media,,media,media,baixa,media
2013046403,3.375,0.2,5.5,4,2,2,5.3,1.4500000000000002,270.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013046440,3.62,0.0,6.1,5,3,2,5.566666666666666,0.7,330.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013046459,3.3666666666666667,0.0,8.4,3,1,2,8.4,0.85,230.0,0.3333333333333333,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013046468,6.433333333333333,5.0,7.7,3,3,0,6.433333333333333,0.0,150.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013046501,5.8999999999999995,5.2,6.7,3,3,0,5.8999999999999995,0.0,180.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013046510,3.8333333333333335,0.9,7.2,6,3,3,6.0,1.666666666666667,345.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,media
2013046520,6.9,5.4,8.0,5,5,0,6.9,0.0,300.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013046575,4.1125,0.4,7.5,8,4,4,6.375,1.85,510.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,alta
2013046744,4.266666666666667,0.6,7.1,3,2,1,6.1,0.6,195.0,0.6666666666666666,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013046780,4.1571428571428575,0.0,6.9,7,4,3,5.75,2.033333333333333,420.0,0.5714285714285714,2015.2,2,baixa,media,baixa,media,baixa,alta
2013046790,2.5,0.5,6.1,5,1,4,6.1,1.6,315.0,0.2,2015.2,2,baixa,media,baixa,media,baixa,media
2013046904,5.833333333333333,0.7,7.7,6,5,1,6.859999999999999,0.7,360.0,0.8333333333333334,2015.2,2,baixa,alta,media,media,baixa,media
2013047053,1.65,0.0,6.5,4,1,3,6.5,0.03333333333333333,270.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013050587,5.283333333333333,2.7,6.8,6,5,1,5.8,2.7,375.0,0.8333333333333334,2015.2,2,baixa,media,media,media,baixa,media
2013050596,6.033333333333334,5.3,6.4,3,3,0,6.033333333333334,0.0,150.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013050602,4.05,1.2,6.2,4,2,2,5.800000000000001,2.3,255.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013055082,1.3,0.0,3.9,4,0,4,0.0,1.3,195.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,baixa
2013055690,5.8999999999999995,5.7,6.0,3,3,0,5.8999999999999995,0.0,180.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013055707,3.6666666666666665,1.1,7.3,6,1,5,5.9,3.22,410.0,0.16666666666666666,2015.2,2,baixa,alta,baixa,media,baixa,media
2013061141,5.449999999999999,5.0,6.2,4,4,0,5.449999999999999,0.0,300.0,1.0,2015.2,2,media,media,media,media,baixa,media
2013061150,4.516666666666667,1.6,6.8,6,4,2,5.95,1.65,345.0,0.6666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013061240,5.175,0.4,9.7,4,3,1,6.766666666666667,0.4,260.0,0.75,2015.2,2,baixa,alta,media,media,baixa,baixa
2013061286,5.042857142857143,0.1,7.9,7,5,2,6.339999999999999,1.8,450.0,0.7142857142857143,2015.2,2,baixa,alta,media,media,baixa,alta
2013061375,8.08,7.5,8.5,5,5,0,8.08,0.0,270.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,baixa
2013061400,6.933333333333333,0.3,9.3,6,5,1,8.26,0.3,315.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013061482,3.475,0.0,5.4,4,2,2,5.2,1.75,240.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013061535,5.119999999999999,0.0,7.3,5,4,1,6.3999999999999995,0.0,275.0,0.8,2015.2,2,baixa,alta,media,media,baixa,baixa
2013061571,5.433333333333334,3.2,9.3,3,1,2,9.3,3.5,195.0,0.3333333333333333,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013061615,6.340000000000001,3.8,7.8,5,4,1,6.975,3.8,300.0,0.8,2015.2,2,baixa,alta,media,media,baixa,media
2013061633,3.3800000000000003,0.0,5.9,5,3,2,5.633333333333334,0.0,300.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013061642,5.1499999999999995,0.0,9.3,8,5,3,7.06,1.9666666666666668,420.0,0.625,2015.2,2,baixa,alta,media,alta,baixa,alta
2013061660,8.42,6.9,9.3,5,5,0,8.42,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013061670,5.35,0.0,8.4,4,3,1,7.133333333333333,0.0,230.0,0.75,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013061731,2.85,0.0,6.1,4,2,2,5.55,0.15,210.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013061750,8.0,8.0,8.0,1,1,0,8.0,0.0,30.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,muito_baixa
2013061769,3.5666666666666664,1.0,7.5,3,1,2,7.5,1.6,200.0,0.3333333333333333,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013063164,2.5500000000000003,0.8,5.3,4,1,3,5.3,1.633333333333333,255.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013063173,0.0,0.0,0.0,1,0,1,0.0,0.0,60.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,muito_baixa
2013063208,7.0600000000000005,5.3,9.6,5,5,0,7.0600000000000005,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013063226,4.125,0.4,6.8,4,2,2,6.05,2.2,240.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013063262,5.8571428571428585,1.2,9.0,7,6,1,6.633333333333334,1.2,450.0,0.8571428571428571,2015.2,2,baixa,alta,media,media,baixa,alta
2013063324,2.9625,1.0,5.2,8,2,6,5.0,2.2833333333333337,495.0,0.25,2015.2,2,baixa,media,baixa,media,baixa,alta
2013063333,3.8333333333333335,1.7,7.1,3,1,2,7.1,2.2,165.0,0.3333333333333333,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013063342,5.45,0.0,8.8,4,3,1,7.266666666666667,0.0,300.0,0.75,2015.2,2,baixa,alta,media,alta,baixa,media
2013063360,2.9,0.0,6.9,7,3,4,6.1000000000000005,0.5,440.0,0.42857142857142855,2015.2,2,baixa,media,baixa,media,baixa,alta
2013063398,6.642857142857143,6.2,7.1,7,7,0,6.642857142857143,0.0,420.0,1.0,2015.2,2,media,alta,media,media,baixa,alta
2013063469,4.975,0.3,7.7,4,3,1,6.533333333333334,0.3,240.0,0.75,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013063496,1.7833333333333332,0.0,6.9,6,1,5,6.9,0.76,375.0,0.16666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013063502,7.280000000000001,5.4,8.8,5,5,0,7.280000000000001,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013063520,3.1666666666666665,1.8,5.5,3,1,2,5.5,2.0,180.0,0.3333333333333333,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013063530,3.9200000000000004,0.9,5.9,5,3,2,5.733333333333334,1.2,360.0,0.6,2015.2,2,baixa,media,baixa,media,baixa,media
2013063558,9.1,8.1,9.7,5,5,0,9.1,0.0,360.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,media
2013063567,5.24,1.0,10.0,5,4,1,6.3,1.0,270.0,0.8,2015.2,2,baixa,,media,media,baixa,baixa
2013063576,4.459999999999999,0.8,8.9,5,2,3,7.85,2.1999999999999997,230.0,0.4,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013063594,5.074999999999999,4.7,5.9,4,2,2,5.45,4.7,300.0,0.5,2015.2,2,baixa,media,media,media,baixa,media
2013063600,4.180000000000001,0.6,7.0,5,2,3,6.6,2.5666666666666664,340.0,0.4,2015.2,2,baixa,alta,baixa,media,baixa,media
2013063610,6.75,5.0,8.5,4,4,0,6.75,0.0,230.0,1.0,2015.2,2,media,alta,media,media,baixa,baixa
2013063647,5.64,2.8,7.2,5,4,1,6.35,2.8,300.0,0.8,2015.2,2,baixa,alta,media,media,baixa,media
2013063709,3.8666666666666667,0.0,6.0,6,4,2,5.675,0.25,330.0,0.6666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013063718,4.128571428571428,0.9,6.5,7,4,3,6.3,1.2333333333333334,450.0,0.5714285714285714,2015.2,2,baixa,media,baixa,media,baixa,alta
2013063736,4.366666666666666,0.0,7.8,6,3,3,7.166666666666667,1.5666666666666667,375.0,0.5,2015.2,2,baixa,alta,baixa,alta,baixa,media
2013063772,3.5857142857142854,0.0,6.0,7,4,3,5.5249999999999995,1.0,410.0,0.5714285714285714,2015.2,2,baixa,media,baixa,media,baixa,media
2013063790,4.340000000000001,0.3,8.5,5,2,3,7.4,2.3,300.0,0.4,2015.2,2,baixa,alta,baixa,alta,baixa,media
2013063807,7.3,7.3,7.3,1,1,0,7.3,0.0,75.0,1.0,2015.2,2,alta,alta,alta,alta,baixa,muito_baixa
2013063825,2.433333333333333,0.5,5.6,3,1,2,5.6,0.85,200.0,0.3333333333333333,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013063834,5.3,0.7,8.6,6,5,1,6.220000000000001,0.7,365.0,0.8333333333333334,2015.2,2,baixa,alta,media,media,baixa,media
2013063861,3.825,0.0,7.4,4,2,2,6.800000000000001,0.85,230.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013063880,8.059999999999999,6.0,9.1,5,5,0,8.059999999999999,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013063905,4.7,1.7,5.8,6,4,2,5.75,2.6,360.0,0.6666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013063923,0.0,0.0,0.0,1,0,1,0.0,0.0,60.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,muito_baixa
2013063950,2.75,0.9,5.3,6,1,5,5.3,2.2399999999999998,315.0,0.16666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013063979,4.283333333333333,0.2,6.2,6,4,2,5.5,1.85,480.0,0.6666666666666666,2015.2,2,baixa,media,baixa,media,baixa,alta
2013063988,6.971428571428571,5.5,8.4,7,7,0,6.971428571428571,0.0,555.0,1.0,2015.2,2,media,alta,media,media,baixa,alta
2013064009,6.383333333333334,5.3,8.2,6,6,0,6.383333333333334,0.0,345.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013064054,6.540000000000001,3.1,9.3,5,4,1,7.4,3.1,270.0,0.8,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013064072,4.05,1.6,6.4,6,3,3,5.533333333333334,2.566666666666667,390.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,media
2013064081,6.779999999999999,5.2,7.8,5,5,0,6.779999999999999,0.0,390.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013064107,6.5600000000000005,5.6,8.4,5,5,0,6.5600000000000005,0.0,300.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013064152,5.916666666666667,1.5,9.7,6,3,3,8.7,3.1333333333333333,360.0,0.5,2015.2,2,baixa,alta,media,alta,baixa,media
2013064161,0.0,0.0,0.0,5,0,5,0.0,0.0,380.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,media
2013064170,5.183333333333334,2.0,8.3,6,4,2,6.55,2.45,360.0,0.6666666666666666,2015.2,2,baixa,alta,media,media,baixa,media
2013064180,4.233333333333333,0.0,8.3,6,3,3,6.7,1.7666666666666666,390.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,media
2013064199,5.066666666666666,1.5,7.1,6,4,2,6.800000000000001,1.6,330.0,0.6666666666666666,2015.2,2,baixa,alta,media,media,baixa,media
2013064205,4.142857142857143,0.0,9.3,7,4,3,6.45,1.0666666666666667,450.0,0.5714285714285714,2015.2,2,baixa,alta,baixa,media,baixa,alta
2013064214,4.483333333333333,0.0,8.1,6,3,3,6.199999999999999,2.766666666666667,350.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,media
2013064466,2.1857142857142855,0.5,5.1,7,2,5,5.05,1.04,500.0,0.2857142857142857,2015.2,2,baixa,media,baixa,media,baixa,alta
2013064671,5.9,3.3,8.5,2,1,1,8.5,3.3,140.0,0.5,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013064760,5.628571428571429,2.4,7.6,7,6,1,6.166666666666667,2.4,390.0,0.8571428571428571,2015.2,2,baixa,alta,media,media,baixa,media
2013064804,5.3,1.8,6.9,5,4,1,6.174999999999999,1.8,285.0,0.8,2015.2,2,baixa,media,media,media,baixa,media
2013064813,1.8399999999999999,0.0,8.6,5,1,4,8.6,0.15,270.0,0.2,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013064850,1.0,0.8,1.2,3,0,3,0.0,1.0,180.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,baixa
2013065051,6.94,3.2,10.0,5,4,1,7.875,3.2,320.0,0.8,2015.2,2,baixa,,media,alta,baixa,media
2013065169,6.140000000000001,1.5,8.4,5,4,1,7.300000000000001,1.5,315.0,0.8,2015.2,2,baixa,alta,media,alta,baixa,media
2013065258,2.1333333333333333,0.5,5.9,6,1,5,5.9,1.3800000000000001,410.0,0.16666666666666666,2015.2,2,baixa,media,baixa,media,baixa,media
2013065310,6.25,1.9,7.9,6,5,1,7.12,1.9,390.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013066326,6.34,5.6,6.8,5,5,0,6.34,0.0,390.0,1.0,2015.2,2,media,media,media,media,baixa,media
2013066658,6.733333333333334,4.8,9.0,6,5,1,7.12,4.8,345.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013066999,7.739999999999999,5.9,10.0,5,5,0,7.739999999999999,0.0,300.0,1.0,2015.2,2,media,,alta,alta,baixa,media
2013068901,5.6499999999999995,5.0,7.4,6,6,0,5.6499999999999995,0.0,395.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013069865,0.0,0.0,0.0,2,0,2,0.0,0.0,160.0,0.0,2015.2,2,baixa,baixa,baixa,baixa,baixa,baixa
2013070089,5.28,4.0,6.8,5,3,2,5.8999999999999995,4.35,315.0,0.6,2015.2,2,baixa,media,media,media,baixa,media
2013070131,5.057142857142858,2.7,6.1,7,6,1,5.45,2.7,440.0,0.8571428571428571,2015.2,2,baixa,media,media,media,baixa,alta
2013070150,5.5600000000000005,0.0,7.7,5,4,1,6.95,0.0,320.0,0.8,2015.2,2,baixa,alta,media,media,baixa,media
2013070329,4.25,1.2,7.7,4,2,2,6.5,2.0,210.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,baixa
2013070418,2.6666666666666665,0.0,8.0,6,1,5,8.0,1.6,405.0,0.16666666666666666,2015.2,2,baixa,alta,baixa,alta,baixa,media
2013070490,6.299999999999999,1.4,8.8,5,4,1,7.5249999999999995,1.4,300.0,0.8,2015.2,2,baixa,alta,media,alta,baixa,media
2013070516,6.816666666666667,3.2,8.8,6,5,1,7.540000000000001,3.2,360.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013070525,5.183333333333334,0.0,8.8,6,4,2,6.8500000000000005,1.85,375.0,0.6666666666666666,2015.2,2,baixa,alta,media,media,baixa,media
2013070561,5.3,1.1,7.9,7,4,3,7.225,2.733333333333333,435.0,0.5714285714285714,2015.2,2,baixa,alta,media,alta,baixa,alta
2013070570,2.9625,0.0,9.3,8,2,6,7.45,1.4666666666666668,500.0,0.25,2015.2,2,baixa,alta,baixa,alta,baixa,alta
2013070580,2.1599999999999997,0.0,6.3,5,1,4,6.3,1.125,290.0,0.2,2015.2,2,baixa,media,baixa,media,baixa,media
2013070679,5.6875,3.3,8.1,8,6,2,6.416666666666667,3.5,495.0,0.75,2015.2,2,baixa,alta,media,media,baixa,alta
2013070712,6.3500000000000005,2.1,8.6,6,5,1,7.2,2.1,390.0,0.8333333333333334,2015.2,2,baixa,alta,media,alta,baixa,media
2013070839,4.0200000000000005,0.0,7.9,5,2,3,7.0,2.0333333333333337,270.0,0.4,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
2013070857,7.45,6.7,8.5,4,4,0,7.45,0.0,300.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013070884,8.0,6.9,9.6,5,5,0,8.0,0.0,390.0,1.0,2015.2,2,media,alta,alta,alta,baixa,media
2013070893,6.966666666666666,2.7,10.0,6,5,1,7.8199999999999985,2.7,360.0,0.8333333333333334,2015.2,2,baixa,,media,alta,baixa,media
2013071077,6.7,6.7,6.7,1,1,0,6.7,0.0,30.0,1.0,2015.2,2,media,media,media,media,baixa,muito_baixa
2013071442,6.366666666666667,1.7,9.4,3,2,1,8.7,1.7,150.0,0.6666666666666666,2015.2,2,baixa,alta,media,alta,baixa,baixa
2013071504,3.0,0.0,6.0,2,1,1,6.0,0.0,140.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013071522,6.2749999999999995,5.2,6.9,4,4,0,6.2749999999999995,0.0,240.0,1.0,2015.2,2,media,media,media,media,baixa,baixa
2013071620,4.15,1.6,6.7,2,1,1,6.7,1.6,140.0,0.5,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013071907,4.699999999999999,0.2,6.0,5,4,1,5.824999999999999,0.2,315.0,0.8,2015.2,2,baixa,media,baixa,media,baixa,media
2013071925,3.1,0.4,6.0,3,1,2,6.0,1.65,180.0,0.3333333333333333,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013072637,2.6399999999999997,0.7,5.5,5,1,4,5.5,1.925,300.0,0.2,2015.2,2,baixa,media,baixa,media,baixa,media
2013072646,5.699999999999999,3.9,7.4,6,5,1,6.06,3.9,345.0,0.8333333333333334,2015.2,2,baixa,alta,media,media,baixa,media
2013072673,6.380000000000001,5.0,8.5,5,5,0,6.380000000000001,0.0,285.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013072691,5.3,5.3,5.3,1,1,0,5.3,0.0,30.0,1.0,2015.2,2,media,media,media,media,baixa,muito_baixa
2013072708,4.1375,0.0,7.1,8,4,4,6.125,2.1500000000000004,480.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,alta
2013072726,4.883333333333334,1.5,8.4,6,3,3,6.133333333333333,3.6333333333333333,365.0,0.5,2015.2,2,baixa,alta,baixa,media,baixa,media
2013072744,6.22,5.2,7.7,5,5,0,6.22,0.0,390.0,1.0,2015.2,2,media,alta,media,media,baixa,media
2013072762,4.266666666666667,1.6,6.2,3,2,1,5.6,1.6,195.0,0.6666666666666666,2015.2,2,baixa,media,baixa,media,baixa,baixa
2013072806,4.15,0.5,8.3,4,2,2,7.0,1.3,260.0,0.5,2015.2,2,baixa,alta,baixa,alta,baixa,baixa
